,CitingAffiliatoinId,CitedAffiliatoinId,type_1,year_citing,year_cited,type_2,type_3,type_4
3225,1344073410,180670191,31,1990,1990,5,10.0,17.5
3226,1344073410,181233156,71,1990,1990,7,14.200000000000006,58.0
3227,1344073410,181547552,26,1990,1990,3,3.0793650793650795,13.0
3228,1344073410,183934855,37,1990,1990,3,4.766666666666666,12.333333333333336
3229,1344073410,200719446,4,1990,1990,1,4.0,4.0
3230,1344073410,201448701,26,1990,1990,3,8.666666666666664,23.333333333333332
3231,1344073410,223532165,155,1990,1990,9,17.642857142857117,75.5
3232,1344073410,1283280774,28,1990,1990,5,6.133333333333333,12.833333333333332
3233,1344073410,1288882113,4,1990,1990,2,4.0,4.0
3234,1344073410,1299303238,11,1990,1990,4,4.6,7.5
3235,1344073410,1309629988,27,1990,1990,2,3.375,11.0
3236,1344073410,1330342723,1,1990,1990,1,1.0,1.0
3237,1344073410,1343871089,4,1990,1990,1,2.0,4.0
3238,1344073410,1344073410,338,1990,1990,43,77.3280303030303,181.66666666666666
3239,1344073410,2750212522,2,1990,1990,1,2.0,2.0
3240,2252135952,40347166,253,1990,1990,3,2.297402185965467,19.461538461538446
3241,2252135952,66946132,269,1990,1990,3,2.446934896245841,20.692307692307672
3242,2252135952,74973139,167,1990,1990,5,1.5546491367020434,12.846153846153841
3243,2252135952,103163165,72,1990,1990,1,0.6728971962616822,5.5384615384615365
3244,2252135952,103635307,313,1990,1990,3,2.8337557421194344,24.076923076923045
3245,2252135952,135310074,168,1990,1990,1,1.5700934579439185,12.923076923076895
3246,2252135952,197604219,161,1990,1990,3,1.4619832092507519,12.384615384615392
3247,2750212522,19772626,1,1990,1990,1,0.25,0.5
3248,2750212522,20089843,45,1990,1990,1,3.0000000000000027,45.0
3249,2750212522,95457486,4,1990,1990,1,4.0,4.0
3250,2750212522,130769515,2,1990,1990,1,0.2857142857142857,0.6666666666666666
3251,2750212522,136199984,15,1990,1990,2,6.0,15.0
3252,2750212522,138006243,2,1990,1990,1,0.2857142857142857,0.6666666666666666
3253,2750212522,170201317,1,1990,1990,1,0.25,0.5
3254,2750212522,201448701,6,1990,1990,1,6.0,6.0
3255,2750212522,205783295,2,1990,1990,1,0.5,1.0
3256,2750212522,223532165,59,1990,1990,4,17.857142857142854,26.999999999999993
3257,2750212522,1299303238,6,1990,1990,1,0.857142857142857,1.9999999999999998
3258,2750212522,2750212522,24,1990,1990,5,13.0,21.0
3259,2799343972,58956616,6,1990,1990,3,6.0,3.0
3260,2799360765,24861097,1,1990,1990,1,1.0,1.0
3261,2799360765,2799360765,4,1990,1990,2,2.6666666666666665,3.0
3262,2799567181,63533367,14,1990,1990,3,3.5,6.0
3263,2799567181,1289243028,4,1990,1990,2,4.0,4.0
3264,2799567181,2799567181,1,1990,1990,1,1.0,1.0
3265,2799810409,79576946,9,1990,1990,1,3.0,4.5
3266,2799810409,199741918,3,1990,1990,1,1.0,1.5
3267,2799810409,2799810409,18,1990,1990,2,5.999999999999998,9.0
3268,2799853436,27837315,24,1990,1990,5,8.333333333333332,19.5
3269,2799853436,36258959,21,1990,1990,1,4.200000000000001,10.5
3270,2799853436,63966007,2,1990,1990,1,2.0,2.0
3271,2799853436,95457486,4,1990,1990,1,4.0,4.0
3272,2799853436,138006243,6,1990,1990,1,0.9999999999999999,3.0
3273,2799853436,145311948,55,1990,1990,6,15.5,52.5
3274,2799853436,161318765,1,1990,1990,1,0.5,0.5
3275,2799853436,181233156,4,1990,1990,2,2.0,2.0
3276,2799853436,867280407,8,1990,1990,1,0.7272727272727274,4.0
3277,2799853436,1299303238,20,1990,1990,3,6.714285714285714,16.25
3278,2799853436,2799853436,184,1990,1990,23,52.833333333333336,161.0
3279,2799945547,2799945547,14,1990,1990,8,11.0,14.0
3280,2799950915,1280536761,6,1990,1990,1,1.9999999999999998,6.0
3281,2799950915,1302368450,6,1990,1990,1,0.9999999999999999,3.0
3282,2800251061,2800251061,4,1990,1990,2,3.0,4.0
3283,2800280925,58956616,3,1990,1990,2,2.0,1.0
3284,2800280925,95240055,1,1990,1990,1,1.0,0.5
3285,2800280925,149910238,1,1990,1990,1,1.0,0.5
3286,2800280925,2800280925,4,1990,1990,2,3.0,1.5
3287,2800496781,47251452,2,1990,1990,2,0.5833333333333333,0.6666666666666666
3288,2800496781,58956616,1,1990,1990,1,0.2,0.3333333333333333
3289,2800496781,129975664,3,1990,1990,2,0.9166666666666666,1.0
3290,2800496781,2800496781,2,1990,1990,2,0.5833333333333333,0.6666666666666666
3291,2801075670,1342012387,4,1990,1990,1,2.0,4.0
3292,2801148111,111088046,3,1990,1990,1,1.0,1.0
3293,2801148111,136199984,9,1990,1990,3,2.4166666666666665,3.3333333333333335
3294,2801261045,2801261045,16,1990,1990,5,9.0,16.0
3295,2801403999,161318765,1,1990,1990,1,1.0,1.0
3296,2801403999,170897317,1,1990,1990,1,1.0,1.0
3297,2801463575,136199984,4,1990,1990,1,1.3333333333333333,2.0
3298,2801463575,186523950,3,1990,1990,1,1.0,3.0
3299,2801463575,2801463575,12,1990,1990,2,3.9999999999999996,9.0
3300,2801487222,2801487222,56,1990,1990,5,16.20000000000001,44.0
3301,2802946424,95457486,2,1990,1990,1,0.4,0.6666666666666666
3302,2802946424,126307644,8,1990,1990,2,1.6,2.6666666666666665
3303,2802946424,2802946424,8,1990,1990,2,1.6,2.6666666666666665
3304,2802987467,32971472,4,1990,1990,1,1.0,4.0
3305,2802987467,59130452,4,1990,1990,1,1.0,4.0
3306,2802987467,78577930,8,1990,1990,1,2.0,8.0
3307,2802987467,145608581,8,1990,1990,1,2.0,8.0
3308,2802987467,154057602,28,1990,1990,1,7.0,28.0
3309,2803043754,27837315,6,1990,1990,1,0.9999999999999999,3.0
3310,2803043754,154057602,2,1990,1990,1,0.3333333333333333,1.0
3311,2803043754,2803043754,25,1990,1990,3,7.166666666666666,24.5
3312,2803209242,592451,5,1990,1990,2,3.0,5.0
3313,2803209242,20089843,1,1990,1990,1,1.0,1.0
3314,2803209242,36258959,3,1990,1990,1,1.0,3.0
3315,2803209242,95457486,5,1990,1990,3,5.0,5.0
3316,2803209242,109004778,1,1990,1990,1,0.5,0.5
3317,2803209242,126307644,1,1990,1990,1,0.5,0.5
3318,2803209242,188538660,2,1990,1990,1,2.0,2.0
3319,2948571462,2948571462,2,1990,1990,2,2.0,2.0
3320,305386,305386,6,1990,1990,1,1.9999999999999998,6.0
3321,392282,103635307,2,1990,1990,1,0.6666666666666666,1.0
3322,592451,32971472,4,1990,1990,1,2.0,4.0
3323,592451,33213144,6,1990,1990,2,6.0,6.0
3324,592451,52357470,5,1990,1990,3,3.0,5.0
3325,592451,59553526,3,1990,1990,1,3.0,3.0
3326,592451,102322142,4,1990,1990,1,0.8,2.0
3327,592451,170897317,4,1990,1990,1,0.8,2.0
3328,592451,180297670,2,1990,1990,1,0.4,1.0
3329,592451,1289490764,3,1990,1990,3,0.5,1.0
3330,1174212,27804330,1,1990,1990,1,0.5,0.5
3331,1174212,82497590,2,1990,1990,1,1.0,2.0
3332,1174212,87216513,1,1990,1990,1,0.5,0.5
3333,1174212,91045830,2,1990,1990,1,0.6666666666666666,1.0
3334,1174212,98947143,1,1990,1990,1,0.5,0.5
3335,1174212,114027177,13,1990,1990,2,2.2857142857142856,6.5
3336,1174212,121934306,2,1990,1990,1,1.0,2.0
3337,1174212,127339247,3,1990,1990,2,1.1666666666666665,1.5
3338,1174212,145423581,2,1990,1990,1,0.5,1.0
3339,1174212,188538660,1,1990,1990,1,1.0,1.0
3340,2613432,33213144,3,1990,1990,1,1.5,1.5
3341,4531280,184565670,30,1990,1990,1,5.0,30.0
3342,4657992,4657992,6,1990,1990,4,2.4166666666666665,2.75
3343,4657992,12834331,2,1990,1990,2,1.25,1.25
3344,4657992,70983195,2,1990,1990,2,1.25,1.25
3345,4657992,205783295,2,1990,1990,2,1.25,1.25
3346,4657992,926333354,4,1990,1990,2,2.5,2.5
3347,4657992,1302368450,2,1990,1990,1,0.6666666666666666,1.0
3348,4657992,1335486098,2,1990,1990,2,1.25,1.25
3349,4657992,1343028186,6,1990,1990,4,2.583333333333333,3.25
3350,4657992,2799428307,7,1990,1990,3,3.0,4.0
3351,4780363,110152177,2,1990,1990,1,2.0,2.0
3352,5388228,24603500,8,1990,1990,1,4.0,8.0
3353,5388228,70983195,4,1990,1990,2,1.3333333333333333,2.0
3354,5388228,78577930,2,1990,1990,1,1.0,1.0
3355,5388228,87216513,1,1990,1990,1,0.5,0.3333333333333333
3356,5388228,111979921,3,1990,1990,2,2.5,2.3333333333333335
3357,5388228,130238516,2,1990,1990,2,2.0,2.0
3358,5388228,140172145,3,1990,1990,2,2.5,2.5
3359,5388228,155781252,1,1990,1990,1,1.0,1.0
3360,5388228,2803209242,1,1990,1990,1,1.0,1.0
3361,5967587,131249849,2,1990,1990,1,0.3333333333333333,0.5
3362,6026837,1280536761,4,1990,1990,1,4.0,4.0
3363,6902469,32971472,2,1990,1990,1,0.6666666666666666,1.0
3364,6902469,84392919,1,1990,1990,1,1.0,1.0
3365,6902469,107672454,8,1990,1990,2,1.9999999999999996,8.0
3366,6902469,111088046,2,1990,1990,1,1.0,2.0
3367,6902469,135310074,1,1990,1990,1,1.0,1.0
3368,6902469,136199984,2,1990,1990,1,1.0,2.0
3369,6902469,1344073410,2,1990,1990,1,1.0,2.0
3370,6902469,2799853436,10,1990,1990,1,5.0,10.0
3371,7947594,392282,3,1990,1990,1,3.0,3.0
3372,7947594,24603500,1,1990,1990,1,0.25,0.5
3373,7947594,33213144,3,1990,1990,1,0.2727272727272727,0.42857142857142855
3374,7947594,74775410,1,1990,1990,1,0.25,0.5
3375,8078737,57206974,1,1990,1990,1,0.5,0.5
3376,8078737,186143895,3,1990,1990,3,1.5,1.5
3377,8692664,121820613,1,1990,1990,1,1.0,1.0
3378,8692664,223532165,12,1990,1990,1,1.5,4.0
3379,9217761,9217761,14,1990,1990,2,5.0,14.0
3380,9364636,135310074,10,1990,1990,1,1.9999999999999998,10.0
3381,9364636,1344073410,1,1990,1990,1,1.0,1.0
3382,11883440,40347166,1,1990,1990,1,1.0,1.0
3383,11883440,135310074,1,1990,1990,1,1.0,1.0
3384,11883440,161318765,1,1990,1990,1,1.0,1.0
3385,11912373,1341412227,5,1990,1990,1,2.5,2.5
3386,11957088,11957088,2,1990,1990,2,2.0,2.0
3387,12057038,102322142,4,1990,1990,1,1.0,4.0
3388,12315562,107766831,5,1990,1990,1,0.8333333333333333,1.25
3389,12834331,44461941,3,1990,1990,2,1.5,1.5
3390,12834331,131651094,3,1990,1990,2,2.0,3.0
3391,12834331,1306266525,2,1990,1990,1,0.6666666666666666,1.0
3392,12834331,1308126019,8,1990,1990,5,3.9166666666666665,6.25
3393,12912129,24603500,6,1990,1990,1,1.9999999999999998,6.0
3394,12912129,114027177,3,1990,1990,1,1.0,3.0
3395,12912129,141810926,1,1990,1990,1,1.0,1.0
3396,12912129,1282233841,1,1990,1990,1,1.0,1.0
3397,12912129,1311060795,34,1990,1990,5,5.833333333333333,7.303030303030303
3398,16285277,32971472,1,1990,1990,1,1.0,0.5
3399,16285277,95457486,1,1990,1990,1,1.0,1.0
3400,16285277,1319063186,6,1990,1990,3,2.0,3.0
3401,16452829,16452829,83,1990,1990,7,28.000000000000007,83.0
3402,16452829,59722631,2,1990,1990,1,2.0,2.0
3403,16452829,86519309,6,1990,1990,1,1.9999999999999998,6.0
3404,16452829,205783295,5,1990,1990,1,1.0,5.0
3405,17626003,57328836,8,1990,1990,3,8.0,8.0
3406,17626003,97018004,4,1990,1990,1,2.0,4.0
3407,18860807,70983195,1,1990,1990,1,0.3333333333333333,0.3333333333333333
3408,19772626,19772626,1,1990,1990,1,0.5,0.5
3409,19772626,83399316,2,1990,1990,1,1.0,1.0
3410,20089843,6902469,2,1990,1990,1,1.0,2.0
3411,20089843,24603500,3,1990,1990,1,0.5,1.0
3412,20089843,39660569,1,1990,1990,1,1.0,1.0
3413,20089843,59553526,6,1990,1990,1,3.0,6.0
3414,20089843,75027704,1,1990,1990,1,0.5,0.3333333333333333
3415,20089843,138006243,2,1990,1990,1,2.0,2.0
3416,20089843,1283103587,5,1990,1990,3,4.0,4.0
3417,20089843,1334257032,6,1990,1990,1,0.75,3.0
3418,20089843,1341412227,8,1990,1990,3,2.3571428571428568,4.5
3419,21182828,1288882113,10,1990,1990,1,1.9999999999999998,5.0
3420,22675022,102322142,1,1990,1990,1,0.5,0.5
3421,22759111,1341618623,1,1990,1990,1,1.0,1.0
3422,24603500,7947594,1,1990,1990,1,0.5,0.5
3423,24603500,44461941,2,1990,1990,1,1.0,1.0
3424,24603500,47838141,12,1990,1990,1,4.0,12.0
3425,24603500,58956616,6,1990,1990,1,1.9999999999999998,6.0
3426,24603500,63966007,1,1990,1990,1,1.0,1.0
3427,24603500,74775410,2,1990,1990,2,1.5,1.5
3428,24603500,83041322,1,1990,1990,1,0.5,0.5
3429,24603500,86500011,3,1990,1990,1,3.0,3.0
3430,24603500,86519309,9,1990,1990,2,4.5,7.5
3431,24603500,102322052,3,1990,1990,1,1.0,3.0
3432,24603500,121934306,1,1990,1990,1,1.0,1.0
3433,24603500,154570441,1,1990,1990,1,0.5,0.5
3434,24603500,166794780,1,1990,1990,1,0.5,0.5
3435,24603500,189590672,1,1990,1990,1,0.5,0.5
3436,24603500,201448701,2,1990,1990,1,1.0,1.0
3437,24603500,1317239608,1,1990,1990,1,0.5,0.5
3438,26538001,226560621,1,1990,1990,1,0.5,0.5
3439,26538001,1316910977,1,1990,1990,1,1.0,1.0
3440,26538001,1322918889,1,1990,1990,1,0.3333333333333333,0.3333333333333333
3441,26538001,1327163397,9,1990,1990,2,6.0,9.0
3442,27804330,20089843,1,1990,1990,1,1.0,1.0
3443,27804330,27837315,3,1990,1990,2,1.5,1.5
3444,27804330,72090969,2,1990,1990,1,0.6666666666666666,1.0
3445,27804330,130769515,1,1990,1990,1,1.0,1.0
3446,27804330,161318765,3,1990,1990,2,2.0,3.0
3447,27804330,180670191,1,1990,1990,1,0.5,0.5
3448,27804330,1321305853,2,1990,1990,1,1.0,0.5
3449,27804330,1322918889,6,1990,1990,1,6.0,6.0
3450,27825529,430192,1,1990,1990,1,1.0,1.0
3451,27837315,392282,3,1990,1990,1,3.0,3.0
3452,27837315,6902469,1,1990,1990,1,1.0,1.0
3453,27837315,8692664,24,1990,1990,1,3.9999999999999982,24.0
3454,27837315,32389192,124,1990,1990,3,23.0,124.0
3455,27837315,39422238,2,1990,1990,1,0.6666666666666666,1.0
3456,27837315,51556381,6,1990,1990,3,1.1666666666666665,1.9999999999999998
3457,27837315,58956616,11,1990,1990,2,6.0,11.0
3458,27837315,91045830,1,1990,1990,1,1.0,1.0
3459,27837315,102179633,1,1990,1990,1,1.0,1.0
3460,27837315,111088046,14,1990,1990,3,2.571428571428571,12.0
3461,27837315,111236770,14,1990,1990,3,3.666666666666666,8.0
3462,27837315,155707491,1,1990,1990,1,1.0,1.0
3463,27837315,169521973,1,1990,1990,1,1.0,1.0
3464,27837315,175003984,1,1990,1990,1,1.0,1.0
3465,27837315,183934855,1,1990,1990,1,1.0,1.0
3466,27837315,184565670,1,1990,1990,1,0.3333333333333333,0.5
3467,27837315,204465549,27,1990,1990,7,5.880952380952381,20.166666666666664
3468,27837315,867280407,4,1990,1990,1,2.0,4.0
3469,27837315,1288214837,2,1990,1990,2,1.25,1.3333333333333333
3470,27837315,1303546319,2,1990,1990,1,2.0,2.0
3471,27837315,1316910977,10,1990,1990,1,0.9090909090909093,5.0
3472,27837315,1322918889,12,1990,1990,1,4.0,6.0
3473,27837315,2799853436,68,1990,1990,6,10.69047619047619,54.0
3474,28378711,33213144,3,1990,1990,1,0.2727272727272727,0.42857142857142855
3475,28792581,204250578,3,1990,1990,1,1.0,3.0
3476,29606459,1330342723,4,1990,1990,1,2.0,4.0
3477,31586040,32389192,12,1990,1990,1,2.0,12.0
3478,31586040,103315594,6,1990,1990,1,1.9999999999999998,6.0
3479,31586040,1299303238,12,1990,1990,1,2.0,12.0
3480,32389192,36258959,14,1990,1990,2,2.5,12.5
3481,32389192,40347166,3,1990,1990,2,1.3333333333333333,1.5
3482,32389192,79576946,1,1990,1990,1,0.3333333333333333,0.5
3483,32389192,111088046,3,1990,1990,1,0.42857142857142855,1.5
3484,32389192,129975664,3,1990,1990,1,1.0,1.5
3485,32389192,161318765,20,1990,1990,2,3.9999999999999996,20.0
3486,32389192,1318287680,1,1990,1990,1,0.5,0.5
3487,32610072,5388228,6,1990,1990,1,3.0,6.0
3488,32971472,36258959,8,1990,1990,1,1.3333333333333333,4.0
3489,32971472,62565952,1,1990,1990,1,0.5,0.5
3490,32971472,75929689,3,1990,1990,1,0.75,1.5
3491,32971472,78577930,1,1990,1990,1,1.0,1.0
3492,32971472,97018004,14,1990,1990,3,6.000000000000001,14.0
3493,32971472,111979921,4,1990,1990,2,1.0666666666666667,1.6666666666666665
3494,32971472,126307644,5,1990,1990,1,0.8333333333333333,2.5
3495,32971472,130238516,1,1990,1990,1,0.2,0.5
3496,32971472,138006243,2,1990,1990,1,1.0,2.0
3497,32971472,155707491,2,1990,1990,1,1.0,2.0
3498,32971472,174216632,1,1990,1990,1,0.5,0.5
3499,32971472,180670191,4,1990,1990,2,4.0,4.0
3500,32971472,204250578,4,1990,1990,1,0.5,1.0
3501,32971472,204308271,3,1990,1990,2,1.5,2.5
3502,32971472,205783295,1,1990,1990,1,0.25,0.25
3503,32971472,223532165,15,1990,1990,1,2.4999999999999996,7.5
3504,32971472,1286329397,4,1990,1990,1,4.0,4.0
3505,32971472,1289490764,2,1990,1990,1,1.0,1.0
3506,32971472,1299736976,10,1990,1990,1,1.6666666666666667,5.0
3507,32971472,1319063186,18,1990,1990,4,10.0,14.0
3508,32971472,1327163397,1,1990,1990,1,1.0,1.0
3509,32971472,1340179700,3,1990,1990,1,0.6000000000000001,1.0
3510,32971472,2800560132,1,1990,1990,1,1.0,1.0
3511,33213144,74775410,16,1990,1990,1,4.0,16.0
3512,33213144,79576946,1,1990,1990,1,0.5,0.5
3513,33213144,102322142,6,1990,1990,1,1.9999999999999998,6.0
3514,33213144,154570441,6,1990,1990,2,1.5,3.0
3515,33213144,1319063186,2,1990,1990,1,0.6666666666666666,1.0
3516,33213144,1340179700,1,1990,1990,1,1.0,1.0
3517,35566140,1174212,2,1990,1990,1,0.5,0.6666666666666666
3518,35566140,97018004,1,1990,1990,1,0.25,0.3333333333333333
3519,35566140,121846364,4,1990,1990,2,0.8333333333333333,1.3333333333333333
3520,36258959,1174212,1,1990,1990,1,1.0,1.0
3521,36258959,57206974,2,1990,1990,1,0.6666666666666666,0.5
3522,36258959,72019824,15,1990,1990,1,3.0000000000000004,15.0
3523,36258959,86519309,1,1990,1990,1,0.3333333333333333,0.25
3524,36258959,98704320,2,1990,1990,1,0.6666666666666666,1.0
3525,36258959,117965899,10,1990,1990,1,1.9999999999999998,10.0
3526,36258959,121934306,4,1990,1990,1,1.0,4.0
3527,36258959,130238516,7,1990,1990,2,1.6666666666666665,6.0
3528,36258959,131249849,2,1990,1990,1,0.5,0.5
3529,36258959,140172145,4,1990,1990,1,2.0,4.0
3530,36258959,145608581,3,1990,1990,1,0.25,0.5
3531,36258959,162577319,10,1990,1990,1,1.9999999999999998,10.0
3532,36258959,196817621,5,1990,1990,1,1.0,5.0
3533,36258959,204250578,1,1990,1990,1,1.0,1.0
3534,36258959,1324220072,3,1990,1990,1,1.0,3.0
3535,36258959,1334819555,4,1990,1990,1,1.0,4.0
3536,36258959,1341412227,1,1990,1990,1,0.3333333333333333,0.3333333333333333
3537,36258959,1343052199,1,1990,1990,1,1.0,1.0
3538,36258959,2750212522,2,1990,1990,1,0.4,0.6666666666666666
3539,36672615,39422238,1,1990,1990,1,1.0,1.0
3540,36672615,40036882,1,1990,1990,1,0.5,0.5
3541,36672615,173498003,2,1990,1990,1,2.0,2.0
3542,39422238,13511017,1,1990,1990,1,0.25,0.5
3543,39422238,27837315,61,1990,1990,2,10.999999999999998,61.0
3544,39422238,79576946,8,1990,1990,2,4.0,4.0
3545,39422238,86519309,7,1990,1990,2,1.75,3.5
3546,39422238,121847817,1,1990,1990,1,1.0,0.5
3547,39422238,130238516,6,1990,1990,1,0.9999999999999999,3.0
3548,39422238,1321305853,2,1990,1990,1,2.0,1.0
3549,39660569,20089843,1,1990,1990,1,1.0,1.0
3550,39660569,39660569,2,1990,1990,2,1.5,1.5
3551,39660569,70983195,1,1990,1990,1,0.3333333333333333,0.3333333333333333
3552,39660569,102322142,1,1990,1990,1,1.0,1.0
3553,40036882,20089843,2,1990,1990,2,2.0,2.0
3554,40347166,1174212,2,1990,1990,2,2.0,2.0
3555,40347166,12097938,2,1990,1990,1,1.0,2.0
3556,40347166,35566140,3,1990,1990,1,0.5,1.0
3557,40347166,66946132,1298,1990,1990,10,34.36961978589891,399.66666666666725
3558,40347166,84218800,1,1990,1990,1,1.0,1.0
3559,40347166,91045830,1,1990,1990,1,0.5,0.3333333333333333
3560,40347166,103635307,1562,1990,1990,10,41.39841269841271,481.24999999999955
3561,40347166,111088046,4,1990,1990,1,2.0,4.0
3562,40347166,121846364,6,1990,1990,1,0.9999999999999999,1.9999999999999998
3563,40347166,138006243,2,1990,1990,1,2.0,2.0
3564,40347166,150468666,2,1990,1990,1,1.0,2.0
3565,40347166,170201317,1,1990,1990,1,0.5,0.3333333333333333
3566,40347166,180670191,20,1990,1990,1,2.2222222222222228,10.0
3567,40347166,181233156,4,1990,1990,1,1.0,4.0
3568,40347166,197604219,770,1990,1990,10,20.40542635658918,237.416666666667
3569,40347166,197748376,4,1990,1990,1,0.4444444444444444,2.0
3570,40347166,201448701,5,1990,1990,5,3.45,4.0
3571,40347166,1286490081,4,1990,1990,1,2.0,4.0
3572,40347166,1288882113,6,1990,1990,1,3.0,3.0
3573,40347166,1311060795,89,1990,1990,6,2.2302482662205563,25.916666666666675
3574,40347166,1318287680,1,1990,1990,1,0.2,0.5
3575,40347166,1344073410,64,1990,1990,2,6.383838383838383,23.0
3576,43579087,63966007,2,1990,1990,2,2.0,2.0
3577,43638361,1321305853,2,1990,1990,1,2.0,2.0
3578,44461941,24603500,2,1990,1990,1,0.4,0.5
3579,44461941,74775410,2,1990,1990,1,0.4,0.5
3580,44854399,44854399,2,1990,1990,1,0.6666666666666666,1.0
3581,44854399,185103710,4,1990,1990,1,1.3333333333333333,2.0
3582,44896327,1341412227,3,1990,1990,1,1.0,3.0
3583,44896327,2803209242,3,1990,1990,1,1.0,3.0
3584,45438204,45438204,10,1990,1990,3,4.333333333333333,7.0
3585,45741426,97018004,2,1990,1990,1,1.0,2.0
3586,47251452,145608581,6,1990,1990,1,6.0,6.0
3587,47301684,63966007,6,1990,1990,1,1.9999999999999998,6.0
3588,47838141,19820366,1,1990,1990,1,0.5,0.5
3589,47838141,180857899,2,1990,1990,1,2.0,2.0
3590,47838141,204465549,2,1990,1990,1,1.0,1.0
3591,48447730,72951846,3,1990,1990,1,1.0,1.0
3592,51504820,107766831,5,1990,1990,2,1.6666666666666665,1.6666666666666665
3593,51504820,1306266525,4,1990,1990,2,1.25,1.5
3594,51504820,1308126019,7,1990,1990,3,2.1666666666666665,2.6666666666666665
3595,51556381,24603500,1,1990,1990,1,0.16666666666666666,0.3333333333333333
3596,51556381,27837315,2,1990,1990,2,0.75,0.75
3597,51556381,135310074,2,1990,1990,1,1.0,1.0
3598,51556381,157725225,4,1990,1990,1,2.0,4.0
3599,51556381,197748376,1,1990,1990,1,1.0,1.0
3600,51556381,205783295,7,1990,1990,2,1.8,3.5
3601,51556381,1288882113,6,1990,1990,1,3.0,3.0
3602,51556381,1299303238,7,1990,1990,2,3.0,7.0
3603,51556381,1344073410,2,1990,1990,1,2.0,2.0
3604,51713134,35566140,2,1990,1990,1,0.5,1.0
3605,51713134,40347166,4,1990,1990,1,1.0,2.0
3606,51713134,51556381,1,1990,1990,1,0.16666666666666666,0.3333333333333333
3607,51713134,58956616,1,1990,1990,1,1.0,1.0
3608,51713134,78577930,12,1990,1990,2,3.0,10.0
3609,51713134,121846364,4,1990,1990,1,1.0,2.0
3610,51713134,121934306,3,1990,1990,1,3.0,3.0
3611,51713134,161318765,4,1990,1990,1,4.0,4.0
3612,52119777,1280527723,8,1990,1990,1,4.0,4.0
3613,52357470,1174212,1,1990,1990,1,1.0,1.0
3614,52357470,33213144,3,1990,1990,1,0.75,1.5
3615,52357470,40347166,3,1990,1990,1,3.0,3.0
3616,52357470,63966007,2,1990,1990,1,1.0,2.0
3617,52357470,74973139,1,1990,1990,1,0.5,0.5
3618,52357470,79576946,3,1990,1990,1,0.75,1.5
3619,52357470,97018004,2,1990,1990,1,1.0,1.0
3620,52357470,121820613,4,1990,1990,1,2.0,4.0
3621,52357470,121934306,2,1990,1990,1,1.0,2.0
3622,52357470,186143895,3,1990,1990,1,0.75,1.5
3623,52357470,188538660,8,1990,1990,2,2.0,4.0
3624,52357470,194578897,1,1990,1990,1,1.0,1.0
3625,52357470,1314135232,3,1990,1990,1,0.75,1.5
3626,55302922,1280536761,4,1990,1990,1,2.0,2.0
3627,55732556,122411786,2,1990,1990,2,0.2222222222222222,0.5
3628,55732556,161318765,2,1990,1990,1,1.0,2.0
3629,55732556,1331384533,1,1990,1990,1,0.5,0.5
3630,55769427,135191193,1,1990,1990,1,0.5,0.5
3631,55769427,1280536761,20,1990,1990,1,4.000000000000001,20.0
3632,56327960,5388228,2,1990,1990,1,0.4,0.4
3633,56327960,27837315,2,1990,1990,1,0.4,0.4
3634,57053284,1341412227,2,1990,1990,1,1.0,2.0
3635,57206974,8692664,6,1990,1990,1,3.0,6.0
3636,57206974,52357470,1,1990,1990,1,1.0,1.0
3637,57206974,62565952,1,1990,1990,1,0.3333333333333333,0.3333333333333333
3638,57206974,103635307,2,1990,1990,1,0.5,1.0
3639,57206974,138006243,2,1990,1990,1,1.0,1.0
3640,57206974,170897317,1,1990,1990,1,0.3333333333333333,0.3333333333333333
3641,57206974,205783295,2,1990,1990,1,1.0,1.0
3642,57206974,1285764155,30,1990,1990,2,8.33333333333333,13.333333333333334
3643,57206974,1289490764,3,1990,1990,1,0.75,1.0
3644,57206974,1304557061,1,1990,1990,1,1.0,1.0
3645,58286723,75027704,2,1990,1990,1,2.0,2.0
3646,58286723,131249849,2,1990,1990,1,2.0,2.0
3647,58956616,1174212,2,1990,1990,1,0.2857142857142857,0.6666666666666666
3648,58956616,27837315,2,1990,1990,1,1.0,2.0
3649,58956616,32971472,8,1990,1990,1,2.0,8.0
3650,58956616,103635307,2,1990,1990,1,1.0,2.0
3651,58956616,122411786,31,1990,1990,11,17.0,23.0
3652,58956616,150468666,1,1990,1990,1,1.0,1.0
3653,58956616,157725225,2,1990,1990,1,1.0,2.0
3654,58956616,1293612202,4,1990,1990,1,2.0,4.0
3655,58956616,1338920048,4,1990,1990,1,2.0,4.0
3656,58956616,1340179700,3,1990,1990,1,3.0,3.0
3657,58956616,2800496781,1,1990,1990,1,1.0,1.0
3658,59130452,1174212,1,1990,1990,1,0.25,0.5
3659,59130452,114027177,1,1990,1990,1,1.0,1.0
3660,59130452,201448701,6,1990,1990,1,6.0,6.0
3661,59130452,2799853436,4,1990,1990,1,1.0,2.0
3662,59553526,66958751,2,1990,1990,1,0.4,0.5
3663,59553526,118121848,1,1990,1990,1,0.2,0.25
3664,59553526,135310074,4,1990,1990,1,0.6666666666666666,1.0
3665,59553526,149251103,16,1990,1990,1,4.0,16.0
3666,59553526,205783295,1,1990,1990,1,1.0,1.0
3667,59553526,1320320070,1,1990,1990,1,0.2,0.25
3668,59722631,886237282,3,1990,1990,1,1.0,3.0
3669,59897056,59897056,18,1990,1990,3,6.000000000000002,18.0
