AffiliationId,Rank,NormalizedName,DisplayName,GridId,OfficialPage,WikiPage,PaperCount,PaperFamilyCount,CitationCount,Iso3166Code,Latitude,Longitude,CreatedDate
2800828710,17827,western oklahoma state college,Western Oklahoma State College,grid.268193.7,null,https://en.wikipedia.org/wiki/Western_Oklahoma_State_College,4,4,19,US,34.66889,-99.33722,2018-05-17
2801014352,15016,school for advanced research,School for Advanced Research,grid.421921.d,null,https://en.wikipedia.org/wiki/School_for_Advanced_Research,58,58,504,US,35.675087,-105.93094,2018-05-17
2801218430,18695,southern university at shreveport,Southern University at Shreveport,grid.263884.3,null,http://en.wikipedia.org/wiki/Southern_University_at_Shreveport,2,2,2,US,32.544876,-93.83227,2018-05-17
2801384261,15889,north central texas council of governments,North Central Texas Council of Governments,grid.472651.3,null,https://en.wikipedia.org/wiki/North_Central_Texas_Council_of_Governments,23,21,189,US,32.75034,-97.06783,2018-05-17
2801571178,17994,mountain lakes high school,Mountain Lakes High School,grid.469030.8,null,https://en.wikipedia.org/wiki/Mountain_Lakes_High_School,4,4,6,US,40.8945,-74.42564,2018-05-17
2801613365,12484,mitchell institute,Mitchell Institute,grid.475439.8,null,https://en.wikipedia.org/wiki/Mitchell_Institute,733,716,2730,US,43.66535,-70.2515,2018-05-17
2801788740,17441,isothermal community college,Isothermal Community College,grid.462404.0,null,https://en.wikipedia.org/wiki/Isothermal_Community_College,5,5,33,US,35.34179,-81.90455,2018-05-17
2801877705,19442,alaska native heritage center,Alaska Native Heritage Center,grid.487488.f,null,https://en.wikipedia.org/wiki/Alaska_Native_Heritage_Center,1,1,0,US,61.23362,-149.71567,2018-05-17
2802090120,14449,university of north texas system,University of North Texas System,grid.411020.6,null,https://en.wikipedia.org/wiki/University_of_North_Texas_System,114,114,515,US,32.781673,-96.79525,2018-05-17
2802223155,14571,space and naval warfare systems command,Space and Naval Warfare Systems Command,grid.482841.3,null,https://en.wikipedia.org/wiki/Space_and_Naval_Warfare_Systems_Command,75,73,556,US,32.69797,-117.24806,2018-05-17
2802446986,16618,kansas city kansas community college,Kansas City Kansas Community College,grid.462437.0,null,https://en.wikipedia.org/wiki/Kansas_City_Kansas_Community_College,15,15,25,US,39.12178,-94.74862,2018-05-17
2802591998,17984,maryland higher education commission,Maryland Higher Education Commission,grid.453826.e,null,https://en.wikipedia.org/wiki/Maryland_Higher_Education_Commission,4,4,9,US,39.289772,-76.61845,2018-05-17
2805268620,17496,association for the sciences of limnology and oceanography,Association for the Sciences of Limnology and Oceanography,grid.432386.8,null,https://en.wikipedia.org/wiki/Association_for_the_Sciences_of_Limnology_and_Oceanography,7,7,0,US,31.5333,-97.192276,2018-06-13
16473318,10430,langston university,Langston University,grid.258945.7,http://www.langston.edu/,http://en.wikipedia.org/wiki/Langston_University,921,919,17958,US,35.94472,-97.26139,2016-06-24
18491588,15281,eden theological seminary,Eden Theological Seminary,null,http://www.eden.edu/,http://en.wikipedia.org/wiki/Eden_Theological_Seminary,57,57,61,US,38.5927,-90.3455,2016-06-24
24448970,11929,nl industries inc,"NL Industries, Inc.",null,http://www.compx.com/,http://en.wikipedia.org/wiki/NL_Industries,429,425,7731,US,40.7139,-74.00349,2016-06-24
67789559,11785,liberty university,Liberty University,grid.411367.6,http://www.liberty.edu/,http://en.wikipedia.org/wiki/Liberty_University,1757,1748,5633,US,37.35242,-79.18018,2016-06-24
75027704,6865,university of tennessee,University of Tennessee,grid.411461.7,http://www.utk.edu/,http://en.wikipedia.org/wiki/University_of_Tennessee,85738,84186,2005455,US,35.95167,-83.93,2016-06-24
90488548,14846,new england conservatory of music,New England Conservatory of Music,grid.447275.7,http://necmusic.edu/,http://en.wikipedia.org/wiki/New_England_Conservatory_of_Music,54,52,751,US,42.34056,-71.08694,2016-06-24
152171566,11933,aetna,Aetna,grid.413341.0,http://www.aetna.com/,http://en.wikipedia.org/wiki/Aetna,665,662,10502,US,41.76788,-72.6919,2016-06-24
163795733,10953,calvin college,Calvin College,grid.253573.5,http://www.calvin.edu/,http://en.wikipedia.org/wiki/Calvin_College,1816,1793,26288,US,42.93028,-85.58806,2016-06-24
178851606,15921,american evaluation association,American Evaluation Association,grid.474932.f,http://www.eval.org/,http://en.wikipedia.org/wiki/American_Evaluation_Association,18,18,204,US,38.906746,-77.029686,2016-06-24
187840722,13914,huntington university,Huntington University,grid.431789.0,http://www.huntington.edu/,http://en.wikipedia.org/wiki/Huntington_University_(United_States),188,185,918,US,40.8975,-85.49583,2016-06-24
200193707,12990,getty conservation institute,Getty Conservation Institute,grid.438376.d,http://www.getty.edu/conservation,http://en.wikipedia.org/wiki/Getty_Conservation_Institute,311,310,4443,US,34.091293,-117.95116,2016-06-24
201193091,11150,stephen f austin state university,Stephen F. Austin State University,grid.264303.0,http://www.sfasu.edu/,http://en.wikipedia.org/wiki/Stephen_F._Austin_State_University,2669,2654,19296,US,31.62139,-94.64917,2016-06-24
212103824,15582,committee on national security systems,Committee on National Security Systems,null,http://www.cnss.gov/,http://en.wikipedia.org/wiki/Committee_on_National_Security_Systems,33,33,313,US,39.10008,-76.7432,2016-06-24
886080537,13659,digitaloptics corporation,DigitalOptics Corporation,null,null,http://en.wikipedia.org/wiki/DigitalOptics_Corporation,127,126,1834,US,37.33865,-121.88542,2016-06-24
887681078,13855,gm components holdings,GM Components Holdings,null,http://www.kokomogmch.com/,http://en.wikipedia.org/wiki/GM_Components_Holdings,221,221,834,US,42.92358,-85.70316,2016-06-24
1286329397,7255,united states geological survey,United States Geological Survey,grid.2865.9,http://www.usgs.gov/,http://en.wikipedia.org/wiki/United_States_Geological_Survey,48465,47966,1841494,US,38.947083,-77.367615,2016-06-24
1289575342,9402,bbn technologies,BBN Technologies,null,http://www.bbn.com/,http://en.wikipedia.org/wiki/BBN_Technologies,3010,2842,127350,US,42.38982,-71.14808,2016-06-24
1298748095,14186,american meteorological society,American Meteorological Society,grid.296913.6,http://www.ametsoc.org/,http://en.wikipedia.org/wiki/American_Meteorological_Society,138,138,641,US,42.356888,-71.067024,2016-06-24
1302752606,11617,houston advanced research center,Houston Advanced Research Center,grid.420764.3,http://www.harcresearch.org/,http://en.wikipedia.org/wiki/Houston_Advanced_Research_Center,684,584,19311,US,30.189032,-95.488304,2016-06-24
1322892066,13782,population reference bureau,Population Reference Bureau,grid.438462.f,http://www.prb.org/,http://en.wikipedia.org/wiki/Population_Reference_Bureau,101,101,2193,US,38.91575,-77.045975,2016-06-24
1329830250,15650,corporation for national and community service,Corporation for National and Community Service,grid.453204.4,http://www.nationalservice.gov/,http://en.wikipedia.org/wiki/Corporation_for_National_and_Community_Service,24,24,336,US,38.901527,-77.0286,2016-06-24
1330663596,16492,nebraska state historical society,Nebraska State Historical Society,grid.447259.9,http://www.nebraskahistory.org/,http://en.wikipedia.org/wiki/Nebraska_State_Historical_Society,16,16,82,US,40.81777,-96.69966,2016-06-24
1334257032,8288,at t labs,AT&T Labs,null,http://www.att.com/labs,http://en.wikipedia.org/wiki/AT&T_Labs,5690,5328,380851,US,40.77735,-74.42186,2016-06-24
1339479318,12062,evans sutherland,Evans & Sutherland,null,http://www.es.com/,http://en.wikipedia.org/wiki/Evans_&_Sutherland,194,192,6094,US,40.755444,-111.82856,2016-06-24
1341513699,13755,crips,Crips,null,null,http://en.wikipedia.org/wiki/Crips,181,175,1980,US,34.091293,-117.95116,2016-06-24
2799270994,18691,historic house trust,Historic House Trust,grid.428658.5,null,https://en.wikipedia.org/wiki/Historic_House_Trust,2,2,2,US,40.767998,-73.97118,2018-05-17
2799424536,17594,seattle academy of arts and sciences,Seattle Academy of Arts and Sciences,grid.475687.f,null,https://en.wikipedia.org/wiki/Seattle_Academy_of_Arts_and_Sciences,3,3,14,US,47.61389,-122.3125,2018-05-17
2799969026,18335,association of jesuit colleges and universities,Association of Jesuit Colleges and Universities,grid.461382.a,null,https://en.wikipedia.org/wiki/Association_of_Jesuit_Colleges_and_Universities,3,3,3,US,38.90908,-77.0443,2018-05-17
2800233644,16716,hagerstown community college,Hagerstown Community College,grid.420573.7,null,https://en.wikipedia.org/wiki/Hagerstown_Community_College,11,11,82,US,39.63028,-77.66833,2018-05-17
2800506335,15770,georgia department of juvenile justice,Georgia Department of Juvenile Justice,grid.494211.b,null,https://en.wikipedia.org/wiki/Georgia_Department_of_Juvenile_Justice,17,17,347,US,33.77046,-84.2518,2018-05-17
2800547444,18035,rhodes state college,Rhodes State College,grid.436040.5,null,https://en.wikipedia.org/wiki/James_A._Rhodes_State_College,4,4,3,US,40.738346,-84.02768,2018-05-17
2800724396,16058,solomon r guggenheim museum,Solomon R. Guggenheim Museum,grid.447562.6,null,https://en.wikipedia.org/wiki/Solomon_R._Guggenheim_Museum,22,22,127,US,40.78316,-73.95925,2018-05-17
2800776000,15409,john carter brown library,John Carter Brown Library,grid.447155.6,null,https://en.wikipedia.org/wiki/John_Carter_Brown_Library,52,52,51,US,41.8262,-71.4032,2018-05-17
2800780654,16218,massachusetts department of conservation and recreation,Massachusetts Department of Conservation and Recreation,grid.448341.e,null,https://en.wikipedia.org/wiki/Department_of_Conservation_and_Recreation_(Massachusetts),15,15,138,US,42.366386,-71.05885,2018-05-17
2800875346,14169,gila river indian community,Gila River Indian Community,grid.420403.1,null,https://en.wikipedia.org/wiki/Gila_River_Indian_Community,42,42,1429,US,33.153954,-111.92711,2018-05-17
2801012938,16976,utah department of human services,Utah Department of Human Services,grid.422055.4,null,https://en.wikipedia.org/wiki/Utah_Department_of_Human_Services,6,6,77,US,40.77417,-111.94808,2018-05-17
2801690239,16442,library of virginia,Library of Virginia,grid.446936.a,null,https://en.wikipedia.org/wiki/Library_of_Virginia,19,19,21,US,37.54139,-77.43389,2018-05-17
2801712305,15941,cape fear community college,Cape Fear Community College,grid.432823.c,null,https://en.wikipedia.org/wiki/Cape_Fear_Community_College,20,20,131,US,34.225727,-77.94471,2018-05-17
2802340835,18132,michigan department of military and veterans affairs,Michigan Department of Military and Veterans Affairs,grid.467937.8,null,https://en.wikipedia.org/wiki/Michigan_Department_of_Military_and_Veterans_Affairs,3,3,12,US,42.76769,-84.570885,2018-05-17
2802494320,17793,centegra hospital mchenry,Centegra Hospital McHenry,grid.461329.b,null,https://en.wikipedia.org/wiki/Centegra_Hospital_-_McHenry,3,3,31,US,42.343353,-88.2662,2018-05-17
2802662382,17566,enoch pratt free library,Enoch Pratt Free Library,grid.446735.7,null,https://en.wikipedia.org/wiki/Enoch_Pratt_Free_Library,6,6,14,US,39.294563,-76.6172,2018-05-17
16413302,15169,mohawk valley community college,Mohawk Valley Community College,null,http://www.mvcc.edu/,http://en.wikipedia.org/wiki/Mohawk_Valley_Community_College,38,38,529,US,43.07685,-75.22012,2016-06-24
45153495,15748,phillips graduate institute,Phillips Graduate Institute,grid.430274.6,http://pgi.edu/,http://en.wikipedia.org/wiki/Phillips_Graduate_Institute,16,16,341,US,34.242023,-118.56763,2016-06-24
69722833,14955,maya design,MAYA Design,grid.455758.e,http://maya.com/,https://www.crunchbase.com/organization/maya-design,14,14,603,US,40.429268,-79.970474,2016-06-24
70030316,13900,juvenile protective association,Juvenile Protective Association,grid.492439.1,http://jpachicago.org/,http://en.wikipedia.org/wiki/Juvenile_Protective_Association,86,86,2408,US,41.91306,-87.648026,2016-06-24
82783531,8842,penn state milton s hershey medical center,Penn State Milton S. Hershey Medical Center,grid.240473.6,http://hmc.pennstatehealth.org/,http://en.wikipedia.org/wiki/Penn_State_Milton_S._Hershey_Medical_Center,13505,13429,309958,US,40.264458,-76.6763,2016-06-24
108559397,13517,warren wilson college,Warren Wilson College,grid.439071.8,http://www.warren-wilson.edu/,http://en.wikipedia.org/wiki/Warren_Wilson_College,221,221,2519,US,35.610973,-82.441864,2016-06-24
125225536,14280,friends university,Friends University,grid.256096.e,http://www.friends.edu/,http://en.wikipedia.org/wiki/Friends_University,141,141,610,US,37.67833,-97.36667,2016-06-24
128164449,13151,boston university medical campus,Boston University Medical Campus,null,http://www.bumc.bu.edu/,http://en.wikipedia.org/wiki/Boston_University_Medical_Campus,197,197,4065,US,42.3496,-71.0997,2016-06-24
156456378,12819,american association of poison control centers,American Association of Poison Control Centers,grid.417930.8,http://www.aapcc.org/,http://en.wikipedia.org/wiki/American_Association_of_Poison_Control_Centers,73,71,5971,US,38.805374,-77.04528,2016-06-24
164141967,13843,spring arbor university,Spring Arbor University,grid.431658.d,http://www.arbor.edu/,http://en.wikipedia.org/wiki/Spring_Arbor_University,178,176,1137,US,42.205246,-84.55373,2016-06-24
189957204,9525,university of south dakota,University of South Dakota,grid.267169.d,http://www.usd.edu/,http://en.wikipedia.org/wiki/University_of_South_Dakota,8142,8042,155781,US,42.786,-96.9253,2016-06-24
192972912,14463,rockford university,Rockford University,grid.437389.2,http://www.rockford.edu/,http://en.wikipedia.org/wiki/Rockford_University,89,89,864,US,42.26734,-89.0181,2016-06-24
269741311,13867,nsf international,NSF International,grid.420101.6,http://www.nsf.org/,http://en.wikipedia.org/wiki/NSF_International,125,125,2163,US,42.350426,-84.02344,2016-06-24
290598920,10973,california state university dominguez hills,"California State University, Dominguez Hills",grid.253556.2,http://www.csudh.edu/,"http://en.wikipedia.org/wiki/California_State_University,_Dominguez_Hills",1873,1852,26321,US,33.86472,-118.25611,2016-06-24
885435066,17994,american baseball coaches association,American Baseball Coaches Association,null,http://www.abca.org/,http://en.wikipedia.org/wiki/American_Baseball_Coaches_Association,2,2,26,US,36.06899,-79.7947,2016-06-24
929877101,17232,society of the plastics industry,Society of the Plastics Industry,null,http://www.plasticsindustry.org/,http://en.wikipedia.org/wiki/Society_of_the_Plastics_Industry,9,9,3,US,38.89673,-77.02758,2016-06-24
1280949571,13545,redback networks,Redback Networks,null,http://www.ericsson.com/,http://en.wikipedia.org/wiki/Redback_Networks,102,100,2509,US,37.41843,-121.94663,2016-06-24
1308272598,14165,california department of pesticide regulation,California Department of Pesticide Regulation,grid.453606.2,http://www.cdpr.ca.gov/,http://en.wikipedia.org/wiki/California_Department_of_Pesticide_Regulation,93,93,1612,US,38.82354,-121.44185,2016-06-24
1325481341,9805,st joseph s hospital and medical center,St. Joseph's Hospital and Medical Center,grid.240866.e,http://www.dignityhealth.org/stjosephs/,http://en.wikipedia.org/wiki/St._Joseph's_Hospital_and_Medical_Center,4694,4673,130537,US,33.482048,-112.07968,2016-06-24
1336994424,14441,pennsylvania department of environmental protection,Pennsylvania Department of Environmental Protection,grid.448596.2,http://www.dep.state.pa.us/,http://en.wikipedia.org/wiki/Pennsylvania_Department_of_Environmental_Protection,64,64,997,US,40.2625,-76.879585,2016-06-24
1338932141,12668,national earthquake information center,National Earthquake Information Center,null,null,http://en.wikipedia.org/wiki/National_Earthquake_Information_Center,129,125,9739,US,39.749424,-105.22027,2016-06-24
1339813059,14067,aspen institute,Aspen Institute,grid.432481.8,http://www.aspeninstitute.org/,http://en.wikipedia.org/wiki/Aspen_Institute,154,151,878,US,38.909275,-77.04421,2016-06-24
1342911587,9751,oracle corporation,Oracle Corporation,grid.419799.b,http://www.oracle.com/,http://en.wikipedia.org/wiki/Oracle_Corporation,4844,4749,109444,US,37.53081,-122.26382,2016-06-24
2799535806,19102,yuba community college district,Yuba Community College District,grid.439211.c,null,https://en.wikipedia.org/wiki/Yuba_Community_College_District,1,1,5,US,38.66056,-121.734245,2018-05-17
2799628689,17370,university of louisiana system,University of Louisiana System,grid.462951.d,null,https://en.wikipedia.org/wiki/University_of_Louisiana_System,7,7,9,US,30.459822,-91.18876,2018-05-17
2799941375,15512,corning museum of glass,Corning Museum of Glass,grid.487590.7,null,https://en.wikipedia.org/wiki/Corning_Museum_of_Glass,30,30,250,US,42.148808,-77.053894,2018-05-17
2800075859,16426,paul quinn college,Paul Quinn College,grid.447377.4,null,https://en.wikipedia.org/wiki/Paul_Quinn_College,12,11,146,US,32.677097,-96.75494,2018-05-17
2800171171,19442,amon carter museum of american art,Amon Carter Museum of American Art,grid.446497.c,null,https://en.wikipedia.org/wiki/Amon_Carter_Museum_of_American_Art,1,1,0,US,32.748,-97.369,2018-05-17
2801008940,18535,maryland department of general services,Maryland Department of General Services,grid.494205.e,null,https://en.wikipedia.org/wiki/Maryland_Department_of_General_Services,2,2,6,US,39.301678,-76.62205,2018-05-17
2801191640,16603,office of juvenile justice and delinquency prevention,Office of Juvenile Justice and Delinquency Prevention,grid.433602.0,null,https://en.wikipedia.org/wiki/Office_of_Juvenile_Justice_and_Delinquency_Prevention,8,8,155,US,38.900433,-77.02229,2018-05-17
2801315873,16603,somerville hospital,Somerville Hospital,grid.461485.a,null,https://en.wikipedia.org/wiki/Somerville_Hospital,11,10,88,US,42.39,-71.10936,2018-05-17
2801811543,13749,fraternal order of eagles,Fraternal Order of Eagles,grid.453818.3,null,https://en.wikipedia.org/wiki/Fraternal_Order_of_Eagles,169,167,2397,US,39.881992,-83.091705,2018-05-17
2801886181,16847,hispanic society of america,Hispanic Society of America,grid.446804.a,null,https://en.wikipedia.org/wiki/Hispanic_Society_of_America,11,11,49,US,40.833153,-73.94668,2018-05-17
2801888349,13939,united states patent and trademark office,United States Patent and Trademark Office,grid.431422.2,null,https://en.wikipedia.org/wiki/United_States_Patent_and_Trademark_Office,127,126,1271,US,38.8015,-77.063835,2018-05-17
2802216851,9186,university of iowa hospitals and clinics,University of Iowa Hospitals and Clinics,grid.412584.e,null,https://en.wikipedia.org/wiki/University_of_Iowa_Hospitals_and_Clinics,9764,9708,212282,US,41.658,-91.548,2018-05-17
2802233169,16519,texas health and science university,Texas Health and Science University,grid.462935.f,null,https://en.wikipedia.org/wiki/Texas_Health_and_Science_University,9,9,181,US,30.234154,-97.78549,2018-05-17
2802689130,14794,college of saint mary,College of Saint Mary,grid.433638.9,null,https://en.wikipedia.org/wiki/College_of_Saint_Mary,74,73,568,US,41.24056,-96.02139,2018-05-17
2803209242,7526,university of california,University of California,grid.30389.31,null,null,51540,49517,1032884,US,37.80217,-122.27128,2018-06-01
2910196055,18344,glen oaks community college,Glen Oaks Community College,grid.468953.5,null,https://en.wikipedia.org/wiki/Glen_Oaks_Community_College,3,3,0,US,41.8922,-85.4967,2019-01-25
3106847693,19310,society for integrative and comparative biology,Society For Integrative and Comparative Biology,grid.299919.3,null,https://en.wikipedia.org/wiki/Society_for_Integrative_and_Comparative_Biology,1,1,2,US,38.93962,-77.17864,2020-12-07
34077533,12574,ohio supercomputer center,Ohio Supercomputer Center,grid.484542.b,https://www.osc.edu/,http://en.wikipedia.org/wiki/Ohio_Supercomputer_Center,203,193,4951,US,40.0,-83.04,2016-06-24
105869082,15397,aiken technical college,Aiken Technical College,grid.468686.2,http://www.atc.edu/,http://en.wikipedia.org/wiki/Aiken_Technical_College,14,14,147,US,33.53444,-81.84222,2016-06-24
124718575,13995,scottsdale community college,Scottsdale Community College,grid.437921.a,http://www.scottsdalecc.edu/,http://en.wikipedia.org/wiki/Scottsdale_Community_College,92,90,1969,US,33.512188,-111.88518,2016-06-24
134446601,14640,berkeley college,Berkeley College,grid.454604.7,http://www.berkeleycollege.edu/,http://en.wikipedia.org/wiki/Berkeley_College,87,87,587,US,40.900063,-74.18646,2016-06-24
186555701,13539,new york city department of education,New York City Department of Education,grid.422612.1,http://schools.nyc.gov/default.htm,http://en.wikipedia.org/wiki/New_York_City_Department_of_Education,199,198,2270,US,40.717716,-74.01385,2016-06-24
188592606,10494,hamilton college,Hamilton College,grid.256766.6,http://www.hamilton.edu/,http://en.wikipedia.org/wiki/Hamilton_College_(New_York),2318,2240,52044,US,43.052364,-75.405655,2016-06-24
246634084,15030,american cast iron pipe company,American Cast Iron Pipe Company,null,http://www.american-usa.com/,http://en.wikipedia.org/wiki/American_Cast_Iron_Pipe_Company,46,46,429,US,33.54803,-86.83591,2016-06-24
320671016,12638,patient centered outcomes research institute,Patient-Centered Outcomes Research Institute,grid.430109.f,http://www.pcori.org/,http://en.wikipedia.org/wiki/Patient-Centered_Outcomes_Research_Institute,264,263,7148,US,38.903816,-77.04303,2016-06-24
864441908,11624,weimar institute,Weimar Institute,null,null,http://en.wikipedia.org/wiki/Weimar_Institute,1535,1522,11787,US,39.03682,-120.976395,2016-06-24
901401019,13823,waste management inc,"Waste Management, Inc",null,http://www.wm.com/,http://en.wikipedia.org/wiki/Waste_Management_(corporation),114,114,2092,US,29.75638,-95.36401,2016-06-24
902671590,11543,auburn university at montgomery,Auburn University at Montgomery,grid.427550.1,http://www.aum.edu/,http://en.wikipedia.org/wiki/Auburn_University_at_Montgomery,1447,1432,18549,US,32.36878,-86.17703,2016-06-24
931114974,16263,second amendment foundation,Second Amendment Foundation,null,http://www.saf.org/,http://en.wikipedia.org/wiki/Second_Amendment_Foundation,23,23,15,US,47.61861,-122.17389,2016-06-24
1288835491,15318,milford regional medical center,Milford Regional Medical Center,null,http://www.milfordregional.org/,http://en.wikipedia.org/wiki/Milford_Regional_Medical_Center,42,42,386,US,42.133427,-71.52817,2016-06-24
1289568071,10466,san antonio military medical center,San Antonio Military Medical Center,grid.416653.3,https://www.bamc.amedd.army.mil/,http://en.wikipedia.org/wiki/Brooke_Army_Medical_Center,2875,2864,55465,US,29.4605,-98.4156,2016-06-24
1301076528,8287,city of hope national medical center,City of Hope National Medical Center,grid.410425.6,http://www.cityofhope.org/,http://en.wikipedia.org/wiki/City_of_Hope_National_Medical_Center,16860,16761,564850,US,34.136086,-117.99051,2016-06-24
1306642263,9022,volkswagen,Volkswagen,grid.467371.0,http://en.volkswagen.com/,http://en.wikipedia.org/wiki/Volkswagen,15862,15805,89227,US,38.953285,-77.39464,2016-06-24
1308548392,9022,santa fe institute,Santa Fe Institute,grid.209665.e,http://www.santafe.edu/,http://en.wikipedia.org/wiki/Santa_Fe_Institute,4039,3542,282261,US,35.70028,-105.908585,2016-06-24
1319529052,16018,colorado department of health care policy and financing,Colorado Department of Health Care Policy and Financing,null,http://colorado.gov/hcpf,http://en.wikipedia.org/wiki/Colorado_Department_of_Health_Care_Policy_and_Financing,15,14,193,US,39.74001,-104.99202,2016-06-24
1320397708,10729,benaroya research institute,Benaroya Research Institute,null,http://www.benaroyaresearch.org/,http://en.wikipedia.org/wiki/Benaroya_Research_Institute,1428,1410,59158,US,47.609886,-122.32888,2016-06-24
2799646508,16901,cedar valley college,Cedar Valley College,grid.462160.7,null,https://en.wikipedia.org/wiki/Cedar_Valley_College,10,10,52,US,32.62559,-96.763855,2018-05-17
2799717493,15471,pomerado hospital,Pomerado Hospital,grid.461572.3,null,https://en.wikipedia.org/wiki/Pomerado_Hospital,30,30,349,US,32.997,-117.056,2018-05-17
2800914409,16839,wisconsin department of workforce development,Wisconsin Department of Workforce Development,grid.453570.0,null,https://en.wikipedia.org/wiki/Wisconsin_Department_of_Workforce_Development,9,9,82,US,43.076344,-89.38123,2018-05-17
2801035655,15893,north american university,North American University,grid.449519.4,null,https://en.wikipedia.org/wiki/North_American_University,29,29,95,US,29.647366,-95.58842,2018-05-17
2801477076,18749,christianity today,Christianity Today,grid.479234.f,null,https://en.wikipedia.org/wiki/Christianity_Today,2,2,0,US,41.917965,-88.14131,2018-05-17
2801608483,15616,schoolcraft college,Schoolcraft College,grid.431512.0,null,https://en.wikipedia.org/wiki/Schoolcraft_College,32,32,265,US,42.42,-83.43,2018-05-17
2801792357,18664,williston state college,Williston State College,grid.469303.b,null,https://en.wikipedia.org/wiki/Williston_State_College,2,2,2,US,48.15775,-103.61483,2018-05-17
2801909924,18749,paris junior college,Paris Junior College,grid.469036.e,null,https://en.wikipedia.org/wiki/Paris_Junior_College,2,2,0,US,33.651318,-95.529526,2018-05-17
2802074625,11717,bridgeport hospital,Bridgeport Hospital,grid.414600.7,null,https://en.wikipedia.org/wiki/Bridgeport_Hospital,942,936,13865,US,41.1888,-73.1664,2018-05-17
2802230104,11836,edward hines jr va hospital,"Edward Hines, Jr. VA Hospital",grid.280893.8,null,"https://en.wikipedia.org/wiki/Edward_Hines,_Jr.,_Veterans_Administration_Hospital",862,856,14858,US,41.86111,-87.84139,2018-05-17
2802381139,17729,wilkes community college,Wilkes Community College,grid.463072.4,null,https://en.wikipedia.org/wiki/Wilkes_Community_College,5,5,9,US,36.1425,-81.1787,2018-05-17
2802547023,12738,rose medical center,Rose Medical Center,grid.416045.2,null,https://en.wikipedia.org/wiki/Rose_Medical_Center,172,172,5619,US,39.731,-104.9343,2018-05-17
2802552484,19442,tribeca film institute,Tribeca Film Institute,grid.447466.3,null,https://en.wikipedia.org/wiki/Tribeca_Film_Institute,1,1,0,US,40.72091,-74.00523,2018-05-17
2802998059,15017,north shore community college,North Shore Community College,grid.462696.9,null,https://en.wikipedia.org/wiki/North_Shore_Community_College,28,27,911,US,42.590137,-70.96819,2018-05-17
2803461128,18749,central lakes college,Central Lakes College,grid.462186.f,null,https://en.wikipedia.org/wiki/Central_Lakes_College,2,2,0,US,46.345913,-94.21649,2018-06-01
3024477058,19442,daymar college,Daymar College,grid.468771.b,null,https://en.wikipedia.org/wiki/Daymar_College,1,1,0,US,37.73766,-87.14343,2020-05-21
3750198,15308,management systems international,Management Systems International,null,http://www.msiworldwide.com/,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=6700669,30,30,479,US,38.86235,-77.04946,2016-06-24
41810378,15395,college of southern idaho,College of Southern Idaho,grid.462014.5,http://www.csi.edu/,http://en.wikipedia.org/wiki/College_of_Southern_Idaho,30,30,442,US,42.58,-114.475,2016-06-24
43638361,10108,federal reserve bank of new york,Federal Reserve Bank of New York,grid.466654.3,http://www.newyorkfed.org/index.html,http://en.wikipedia.org/wiki/Federal_Reserve_Bank_of_New_York,2337,1998,106660,US,40.70833,-74.00861,2016-06-24
60138030,9623,desert research institute,Desert Research Institute,grid.474431.1,http://www.dri.edu/,http://en.wikipedia.org/wiki/Desert_Research_Institute,3892,3856,148478,US,39.572025,-119.8009,2016-06-24
83416321,15928,new york university institute of fine arts,New York University Institute of Fine Arts,null,http://www.nyu.edu/gsas/dept/fineart/,http://en.wikipedia.org/wiki/New_York_University_Institute_of_Fine_Arts,13,13,245,US,40.7305,-73.9995,2016-06-24
98965574,11972,penn state harrisburg,Penn State Harrisburg,grid.447421.0,http://www.hbg.psu.edu/,http://en.wikipedia.org/wiki/Penn_State_Harrisburg,1046,1041,12220,US,40.205524,-76.74643,2016-06-24
119942576,9941,university of the pacific,University of the Pacific (United States),grid.254662.1,http://www.pacific.edu/,http://en.wikipedia.org/wiki/University_of_the_Pacific_(United_States),6072,5950,92004,US,37.9795,-121.313,2016-06-24
123544518,14037,asrc aerospace corporation,ASRC Aerospace Corporation,null,null,http://en.wikipedia.org/wiki/ASRC_Aerospace_Corporation,109,101,1237,US,39.00846,-76.89799,2016-06-24
130785548,9368,clark university,Clark University,grid.254277.1,http://www.clarku.edu/,http://en.wikipedia.org/wiki/Clark_University,6811,6722,212248,US,42.250977,-71.823166,2016-06-24
132140153,14978,paragon space development corporation,Paragon Space Development Corporation,grid.455962.9,http://www.paragonsdc.com/,http://en.wikipedia.org/wiki/Paragon_Space_Development_Corporation,53,53,336,US,32.17127,-110.91829,2016-06-24
149251103,7509,thomas jefferson university,Thomas Jefferson University,grid.265008.9,http://www.jefferson.edu/,http://en.wikipedia.org/wiki/Thomas_Jefferson_University,38560,38324,1306321,US,39.9484,-75.1567,2016-06-24
171589843,13485,jda software,JDA Software,grid.481659.7,http://www.jda.com/,http://en.wikipedia.org/wiki/JDA_Software,154,154,3171,US,33.616962,-111.895065,2016-06-24
187169597,11251,pinnacle financial partners,Pinnacle Financial Partners,null,https://www.pnfp.com/,http://en.wikipedia.org/wiki/Pinnacle_Financial_Partners,1137,1114,26199,US,36.163258,-86.77612,2016-06-24
